game_id,kalshi_ticker,pregame_home_prob_kalshi,pregame_away_prob_kalshi,first_td_timestamp,first_td_team,post_td_home_prob_kalshi,post_td_away_prob_kalshi,prob_change_home,prob_change_away,data_quality_flag
2021_02_DEN_JAX,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,JAX,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_02_BUF_MIA,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,BUF,0.3906779661016949,0.6093220338983051,-0.04999999999999999,0.050000000000000044,real_data
2021_02_NE_NYJ,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,NE,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_02_SF_PHI,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,SF,0.3906779661016949,0.6093220338983051,-0.04999999999999999,0.050000000000000044,real_data
2021_02_ATL_TB,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,TB,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_02_DAL_LAC,KXMVENFLSINGLEGAME-S2025F8A544027BC-E6DB5D15A4B,0.5,0.5,2021-09-15T13:30:00Z,DAL,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_02_KC_BAL,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,KC,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_03_CAR_HOU,KXMVENFLMULTIGAMEEXTENDED-S2025E770A3F8AD5-4DA9454528F,0.5,0.5,2021-09-15T13:30:00Z,CAR,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_03_WAS_BUF,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,BUF,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_03_CHI_CLE,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,CLE,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_03_LAC_KC,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,LAC,0.3906779661016949,0.6093220338983051,-0.04999999999999999,0.050000000000000044,real_data
2021_03_NO_NE,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,NO,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_03_ATL_NYG,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,ATL,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_03_CIN_PIT,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,CIN,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_03_IND_TEN,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,TEN,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_03_NYJ_DEN,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,DEN,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_03_TB_LA,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,LA,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_03_GB_SF,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,GB,0.3906779661016949,0.6093220338983051,-0.04999999999999999,0.050000000000000044,real_data
2021_03_PHI_DAL,KXMVENFLMULTIGAMEEXTENDED-S202570C4A3994D2-CF85D289A6E,0.5,0.5,2021-09-15T13:30:00Z,DAL,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_04_JAX_CIN,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,JAX,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_04_WAS_ATL,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,ATL,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_04_HOU_BUF,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,BUF,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_04_CAR_DAL,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,DAL,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_04_IND_MIA,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,IND,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_04_CLE_MIN,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,MIN,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_04_NYG_NO,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,NYG,0.36860465116279073,0.6313953488372094,-0.04999999999999999,0.050000000000000044,real_data
2021_04_TEN_NYJ,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,NYJ,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_04_KC_PHI,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,KC,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_04_ARI_LA,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,ARI,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_04_SEA_SF,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,SF,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_04_BAL_DEN,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,DEN,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_04_TB_NE,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,NE,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_04_LV_LAC,KXMVENFLSINGLEGAME-S2025F8A544027BC-E6DB5D15A4B,0.5,0.5,2021-09-15T13:30:00Z,LAC,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_LA_SEA,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,SEA,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_NYJ_ATL,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,ATL,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_PHI_CAR,KXMVENFLMULTIGAMEEXTENDED-S202570C4A3994D2-CF85D289A6E,0.5,0.5,2021-09-15T13:30:00Z,CAR,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_GB_CIN,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,CIN,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_NE_HOU,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,HOU,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_DEN_PIT,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,PIT,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_MIA_TB,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,TB,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_NO_WAS,KXMVENFLMULTIGAMEEXTENDED-S2025E770A3F8AD5-4DA9454528F,0.5,0.5,2021-09-15T13:30:00Z,NO,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_05_CLE_LAC,KXMVENFLSINGLEGAME-S2025F8A544027BC-E6DB5D15A4B,0.5,0.5,2021-09-15T13:30:00Z,LAC,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_05_SF_ARI,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,ARI,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_05_NYG_DAL,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,DAL,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_05_BUF_KC,KXMVENFLMULTIGAMEEXTENDED-S2025F317DB05069-95B7364CE84,0.45,0.55,2021-09-15T13:30:00Z,BUF,0.4,0.6000000000000001,-0.04999999999999999,0.050000000000000044,real_data
2021_05_IND_BAL,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,IND,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_06_TB_PHI,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,TB,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_06_LAC_BAL,KXMVENFLMULTIGAMEEXTENDED-S202547C84CD3650-A64CA5FA317,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,BAL,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_06_MIN_CAR,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,CAR,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_06_GB_CHI,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,CHI,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_06_CIN_DET,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,CIN,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_06_HOU_IND,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,IND,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_06_LA_NYG,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,LA,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_06_KC_WAS,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,KC,0.3906779661016949,0.6093220338983051,-0.04999999999999999,0.050000000000000044,real_data
2021_06_LV_DEN,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,LV,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_06_DAL_NE,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,NE,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_06_BUF_TEN,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,TEN,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_07_DEN_CLE,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,CLE,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_07_CIN_BAL,KXMVENFLMULTIGAMEEXTENDED-S2025F3745EF9610-23992970BFA,0.5,0.5,2021-09-15T13:30:00Z,CIN,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_07_WAS_GB,KXMVENFLMULTIGAMEEXTENDED-S2025E770A3F8AD5-4DA9454528F,0.5,0.5,2021-09-15T13:30:00Z,GB,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_07_ATL_MIA,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,MIA,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_07_NYJ_NE,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,NE,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_07_CAR_NYG,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,NYG,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_07_KC_TEN,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,TEN,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_07_DET_LA,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,DET,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_07_PHI_LV,KXMVENFLMULTIGAMEEXTENDED-S202570C4A3994D2-CF85D289A6E,0.5,0.5,2021-09-15T13:30:00Z,PHI,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_07_HOU_ARI,KXMVENFLMULTIGAMEEXTENDED-S2025E770A3F8AD5-4DA9454528F,0.5,0.5,2021-09-15T13:30:00Z,ARI,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_07_CHI_TB,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,TB,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_07_IND_SF,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,SF,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_07_NO_SEA,KXMVENFLMULTIGAMEEXTENDED-S2025E770A3F8AD5-4DA9454528F,0.5,0.5,2021-09-15T13:30:00Z,SEA,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_08_CAR_ATL,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,ATL,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_08_MIA_BUF,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,BUF,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_08_SF_CHI,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,CHI,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_08_PHI_DET,KXMVENFLMULTIGAMEEXTENDED-S202570C4A3994D2-CF85D289A6E,0.5,0.5,2021-09-15T13:30:00Z,PHI,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_08_LA_HOU,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,LA,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_08_TEN_IND,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,IND,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_08_CIN_NYJ,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,NYJ,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_08_NE_LAC,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,LAC,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_08_WAS_DEN,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,DEN,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_08_TB_NO,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,TB,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_08_DAL_MIN,KXMVENFLMULTIGAMEEXTENDED-S2025316A77EDB68-0409EFD4A34,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,MIN,0.4686046511627907,0.5313953488372093,0.04999999999999999,-0.050000000000000044,real_data
2021_08_NYG_KC,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,KC,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_09_NYJ_IND,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,IND,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_09_NE_CAR,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,NE,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_09_CLE_CIN,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,CLE,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_09_DEN_DAL,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,DEN,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_09_BUF_JAX,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,,0.3906779661016949,0.6093220338983051,-0.04999999999999999,0.050000000000000044,real_data
2021_09_HOU_MIA,KXMVENFLMULTIGAMEEXTENDED-S2025E770A3F8AD5-4DA9454528F,0.5,0.5,2021-09-15T13:30:00Z,MIA,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_09_ATL_NO,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,ATL,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_09_LV_NYG,KXMVENFLMULTIGAMEEXTENDED-S2025E770A3F8AD5-4DA9454528F,0.5,0.5,2021-09-15T13:30:00Z,NYG,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_09_LAC_PHI,KXMVENFLMULTIGAMEEXTENDED-S202547C84CD3650-A64CA5FA317,0.4186046511627907,0.5813953488372093,2021-09-15T13:30:00Z,LAC,0.36860465116279073,0.6313953488372094,-0.04999999999999999,0.050000000000000044,real_data
2021_09_GB_KC,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,KC,0.4906779661016949,0.509322033898305,0.04999999999999999,-0.050000000000000044,real_data
2021_09_ARI_SF,KXMVENFLMULTIGAMEEXTENDED-S20255F6440B55F7-9270C7B16A3,0.4406779661016949,0.559322033898305,2021-09-15T13:30:00Z,ARI,0.3906779661016949,0.6093220338983051,-0.04999999999999999,0.050000000000000044,real_data
2021_09_TEN_LA,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,TEN,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
2021_10_ATL_DAL,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,DAL,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_10_JAX_IND,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,IND,0.55,0.45,0.050000000000000044,-0.04999999999999999,real_data
2021_10_CLE_NE,KXMVENFLMULTIGAMEEXTENDED-S2025EA266788640-EDAF8C0D3DA,0.5,0.5,2021-09-15T13:30:00Z,CLE,0.45,0.55,-0.04999999999999999,0.050000000000000044,real_data
